text,label
"`` This vessel order will help Aspo secure the long-term competitiveness of its fleet , both in terms of technology and pricing ",positive
The sellers were the founders of the company ,neutral
The first of the two project phases is expected to be completed by the end of 2012 ,neutral
Capital base and capital adequacy measurement is based on approaches under Basel II ,neutral
"The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China ",positive
"The most loyal customers were found in the Bank of +�land , with an index of 8.0 ",positive
` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC ,positive
"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights ",neutral
Operating profit for 2009 lower than outlook published earlier ,negative
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn ,neutral
The total capacity of the factory will be approximately 100 engines a year ,neutral
The parties have agreed not to disclose the transaction value ,neutral
"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people ",neutral
"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein ",neutral
"Net sales in 2010 were about EUR 2.0 billion , of which international operations accounted for roughly a quarter ",neutral
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group ",positive
Net sales in 2007 totalled EUR 329 million and the operating margin was above 19 % ,neutral
"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights ",neutral
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 ",positive
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million ,positive
` Pulp and paper industries are growing in countries like China and Russia ,neutral
"`` I 'm pleased to receive the Nomination Committee 's request and confidence , '' says Jon Risfelt ",positive
The enterprise value of Maritim Food AS has been determined as approximately EUR15m ,neutral
Sponda plans to renovate old real estate and develop new property ,neutral
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 ,negative
"As previously announced , GeoSentric Oyj entered into financing agreements with its lead investor on June 30 , 2010 enabling the Company to receive financing up to the aggregate amount of 6M ",neutral
Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies ,positive
SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients ,neutral
"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 ",neutral
"Technopolis has set aside a plot of land measuring 4.6 hectares to build the park , Mikkonen said ",neutral
"The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. ",neutral
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares ",neutral
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters ",neutral
The estimated synergy benefits are at least EUR7m annually ,positive
4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication ,neutral
You 're not alone ,neutral
The prices of stainless steel also rose in Europe ,neutral
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier ",positive
Electricity consumption grows with higher frequencies ,neutral
"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue ",negative
"Forestries were also higher , driven by yesterday 's bullish analyst comment on Stora Enso in Dagens Industri , dealers said ",positive
"They are responsible for their own operations , customer relationships , and the development of these ",neutral
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 ,negative
"The permanent magnet generators and power converters are today the preferred solution in new wind turbine designs , the company said ",neutral
Combined net sales in 2006 were $ 27 million and EBITDA was $ 13.7 million ,neutral
The company may at any time have in its possession one tenth of all its shares at the maximum ,neutral
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn ,positive
"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure ",positive
"The Finnish supplier of BSS-OSS and VAS for telecom operators , Tecnotree , has received expansion orders worth a total US$ 7.3 mn for its convergent charging and next generation messaging solutions in Latin America , the company announced without specifying which operators had placed the orders ",positive
"Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) ",neutral
"com , and we are constantly planning new ways to serve our customers online on a more comprehensive basis , '' says Matti Leminen , President of Anttila Oy ",positive
"- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Bank said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -L",positive
"Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008 ",positive
"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations ",neutral
